Date,vix,vxn,vxd,spy.PERMNO,spy.PRC,spy.OPENPRC,dia.PERMNO,dia.PRC,dia.OPENPRC,qqq.PERMNO,qqq.PRC,qqq.OPENPRC
7/28/2014,12.56,13.84,12.01,84398,197.8,197.75999,85765,169.41,169.23,91953,96.77,96.8
7/29/2014,13.28,14.2,12.56,84398,196.95,198.17,85765,168.78,169.89,91953,96.6,96.97
7/30/2014,13.33,13.93,12.7,84398,196.98,197.64999,85765,168.48,169.27,91953,96.98,97.13
7/31/2014,16.95,16.82,15.74,84398,193.09,195.61,85765,165.28999,167.27,91953,95.02,96.2
8/1/2014,17.03,17.26,16.11,84398,192.5,192.56,85765,164.57001,164.8,91953,94.67,94.83
8/4/2014,15.12,16.08,14.48,84398,193.89,192.87,85765,165.33,164.8,91953,95.32,94.9
8/5/2014,16.87,17.02,15.73,84398,192.00999,193.10001,85765,163.92,164.8,91953,94.59,94.94
8/6/2014,16.37,17.07,15.2,84398,192.07001,191.11,85765,164.2,163.46001,91953,94.52,93.99
8/7/2014,16.66,17.37,15.63,84398,191.03,192.935,85765,163.55,164.85001,91953,94.22,94.95
8/8/2014,15.77,17.02,14.8,84398,193.24001,191.46001,85765,165.34,163.67,91953,94.9,94.38
8/11/2014,14.23,15.27,13.71,84398,193.795,193.965,85765,165.55,165.96001,91953,95.46,95.25
8/12/2014,14.13,15.13,13.51,84398,193.53,193.61,85765,165.49001,165.28,91953,95.42,95.38
8/13/2014,12.9,13.81,12.37,84398,194.84,194.28999,85765,166.49001,166,91953,96.43,95.81
8/14/2014,12.42,12.95,11.77,84398,195.75999,195.16,85765,167.10001,166.69,91953,96.93,96.54
8/15/2014,13.15,13.37,12.83,84398,195.72,196.47,85765,166.35001,167.42,91953,97.4,97.46
8/18/2014,12.32,12.85,11.47,84398,197.36,196.8,85765,168.06,167.25,91953,98.15,97.89
8/19/2014,12.21,12.66,11.2,84398,198.39,197.84,85765,168.89,168.64,91953,98.7,98.38
8/20/2014,11.78,12.66,10.98,84398,198.92,198.12,85765,169.60001,168.72,91953,98.7,98.61
8/21/2014,11.76,12.5,10.73,84398,199.5,199.09,85765,170.17999,169.81,91953,98.9,98.76
8/22/2014,11.47,12.23,10.75,84398,199.19,199.34,85765,169.87,170.00999,91953,99.05,98.94
8/25/2014,11.7,12.45,10.83,84398,200.2,200.14,85765,170.62,170.56,91953,99.4,99.52
8/26/2014,11.63,12.34,10.69,84398,200.33,200.33,85765,170.92999,170.82001,91953,99.5,99.53
8/27/2014,11.78,12.34,10.7,84398,200.25,200.42999,85765,171.00999,171.14999,91953,99.52,99.53
8/28/2014,12.05,12.65,11.05,84398,200.14,199.59,85765,170.77,170.39999,91953,99.41,99.2
8/29/2014,11.98,12.71,11.37,84398,200.71001,200.45,85765,170.88,170.89999,91953,99.78,99.65
9/2/2014,12.25,12.98,11.74,84398,200.61,200.97,85765,170.58,170.94,91953,100.07,100.04
9/3/2014,12.36,13.56,11.79,84398,200.5,201.38,85765,170.72,171.38,91953,99.48,100.32
9/4/2014,12.64,13.78,12.04,84398,200.2101,200.84,85765,170.66,170.91,91953,99.39,99.73
9/5/2014,12.09,13.24,11.5,84398,201.11,200.17,85765,171.25,170.52,91953,99.89,99.58
9/8/2014,12.66,13.66,11.89,84398,200.59,200.92,85765,171.06,171.03999,91953,100.08,99.89
9/9/2014,13.5,14.53,12.61,84398,199.32001,200.41,85765,170.12,170.78999,91953,99.25,100.06
9/10/2014,12.88,14.12,12.32,84398,200.07001,199.42999,85765,170.67,170.17,91953,100.07,99.38
9/11/2014,12.8,14.03,12.27,84398,200.3,199.27,85765,170.50999,169.89,91953,99.99,99.65
9/12/2014,13.31,14.67,12.64,84398,199.13,200.10001,85765,169.89999,170.38,91953,99.48,99.9
9/15/2014,14.12,16.19,13.12,84398,198.981,199.16,85765,170.32001,170.06,91953,98.52,99.59
9/16/2014,12.73,14.92,12.31,84398,200.48,198.61,85765,171.38,169.96001,91953,99.38,98.16
9/17/2014,12.65,13.85,11.77,84398,200.75,200.77,85765,171.58,171.57001,91953,99.53,99.37
9/18/2014,12.03,13.51,10.99,84398,201.82001,201.36,85765,172.61,172.00999,91953,100.28,99.83
9/19/2014,12.11,13.8,11.03,84398,200.7,201.52,85765,172.45,173,91953,99.98,100.46
9/22/2014,13.69,15.51,12.17,84398,199.14999,200.35001,85765,171.41,172.35001,91953,99.05,99.74
9/23/2014,14.93,16.46,13.39,84398,198.00999,198.42999,85765,170.21001,170.85001,91953,98.78,98.67
9/24/2014,13.27,15.25,12.01,84398,199.56,198.03999,85765,171.78999,170.36,91953,99.84,98.87
9/25/2014,15.64,18.12,14.02,84398,196.34,199.03999,85765,169.17,171.5,91953,97.74,99.53
9/26/2014,14.85,16.85,13.25,84398,197.89999,196.7,85765,170.7,169.78999,91953,98.78,98.05
9/29/2014,15.98,18.03,13.93,84398,197.53999,196.2,85765,170.33,169.17999,91953,98.65,97.8
9/30/2014,16.31,18.26,14.33,84398,197.02,197.69,85765,170.07001,170.45,91953,98.79,98.92
10/1/2014,16.71,19.21,14.76,84398,194.35001,196.7,85765,167.67999,169.91,91953,97.21,98.54
10/2/2014,16.16,18.63,14.19,84398,194.38,194.17999,85765,167.64999,167.39,91953,97.21,97.19
10/3/2014,14.55,17.54,12.98,84398,196.52,195.67999,85765,169.72,168.89,91953,98.17,97.76
10/6/2014,15.46,17.98,13.36,84398,196.28999,197.34,85765,169.57001,170.44,91953,97.96,98.47
10/7/2014,17.2,19.17,14.86,84398,193.25999,195.28,85765,166.86,168.73,91953,96.57,97.485
10/8/2014,15.11,17.26,13.36,84398,196.64,193.37,85765,169.62,166.87,91953,98.45,96.66
10/9/2014,18.76,19.77,15.7,84398,192.74001,196.33,85765,166.34,169.16,91953,96.86,98.33
10/10/2014,21.24,22.62,17.11,84398,190.53999,192.69,85765,165.21001,166.39,91953,94.44,96.29
10/13/2014,24.64,25.72,16.66,84398,187.4099,190.46001,85765,162.92999,165.09,91953,92.96,94.29
10/14/2014,22.79,25,15.92,84398,187.7,188.42,85765,163.03,163.67,91953,92.97,93.6
10/15/2014,26.25,27.05,17.4,84398,186.42999,185.16,85765,161.28,161.19,91953,92.37,91.55
10/16/2014,25.2,26.73,19.63,84398,186.27,183.06,85765,160.98,159,91953,91.79,90.43
10/17/2014,21.99,23.13,17.06,84398,188.47,188.42,85765,163.45,162.67999,91953,93,92.99
10/20/2014,18.57,20.32,16.78,84398,190.3,188.13,85765,163.64999,162.35001,91953,94.39,92.96
10/21/2014,16.08,18.22,14.69,84398,194.07001,191.67999,85765,165.8,164.45,91953,96.87,95.54
10/22/2014,17.87,19.96,16.23,84398,192.69,194.41,85765,164.38,166.17,91953,96.37,97.16
10/23/2014,16.53,18.78,15.27,84398,194.92999,194.62,85765,166.45,166.05,91953,97.82,97.32
10/24/2014,16.11,17.93,14.91,84398,196.42999,195.25,85765,167.74001,166.60001,91953,98.62,97.965
10/27/2014,16.04,17.94,14.97,84398,196.16,195.73,85765,167.88,167.23,91953,98.69,98.4
10/28/2014,14.39,16.6,13.71,84398,198.41,196.82001,85765,169.66,168.48,91953,100.18,99.1
10/29/2014,15.15,16.78,13.73,84398,198.11,198.55,85765,169.39999,170.00999,91953,99.81,99.84
10/30/2014,14.52,16.61,13.53,84398,199.38,197.58,85765,171.60001,169.63,91953,100.02,99.37
10/31/2014,14.03,15.81,13.21,84398,201.66,201.78,85765,173.451,173.34,91953,101.4,101.67
11/3/2014,14.73,16.42,13.99,84398,201.77,201.92,85765,173.36,173.57001,91953,101.7,101.53
11/4/2014,14.89,16.58,14.02,84398,201.07001,201.23,85765,173.46001,173.08,91953,101.36,101.36
11/5/2014,14.17,16.34,13.46,84398,202.34,202.53999,85765,174.55,174.59,91953,101.37,102.01
11/6/2014,13.67,15.68,13.14,84398,203.14999,202.39,85765,175.28999,174.75,91953,101.69,101.32
11/7/2014,13.12,14.71,12.61,84398,203.34,203.17,85765,175.58,175.24001,91953,101.6,101.87
11/10/2014,12.67,14.3,12.44,84398,203.98,203.38,85765,175.95,175.62,91953,101.96,101.65
11/11/2014,12.92,14.32,12.61,84398,204.175,204.05499,85765,176.02,175.98,91953,102.28,101.98
11/12/2014,13.02,14.33,12.85,84398,203.96001,203.35001,85765,176.03999,175.25999,91953,102.46,101.87
11/13/2014,13.79,14.55,12.85,84398,204.19,204.16,85765,176.44,176.25,91953,102.9,102.65
11/14/2014,13.31,15.16,12.82,84398,204.24001,204.10001,85765,176.35001,176.36,91953,103.22,102.87
11/17/2014,13.99,15.53,13.2,84398,204.37,203.85001,85765,176.49001,176.06,91953,102.91,102.98
11/18/2014,13.86,15.38,13.22,84398,205.55,204.44,85765,176.96001,176.53,91953,103.68,103
11/19/2014,13.96,15.71,13.49,84398,205.22,205.31,85765,176.92999,176.85001,91953,103.21,103.57
11/20/2014,13.58,14.87,13.12,84398,205.58,204.25999,85765,177.25,176.11,91953,103.67,102.77
11/21/2014,12.9,14.71,12.57,84398,206.67999,207.64,85765,177.7,178.52,91953,103.87,104.59
11/24/2014,12.62,14.25,12.37,84398,207.25999,207.17,85765,177.8,178.13,91953,104.68,104.15
11/25/2014,12.25,14.12,12.15,84398,207.11,207.53999,85765,177.96001,178.16,91953,104.84,104.84
11/26/2014,12.07,13.64,12.19,84398,207.64,207.28999,85765,178.00999,177.96001,91953,105.52,104.94
11/28/2014,13.33,14.74,13.27,84398,207.2,207.49001,85765,178.10001,178.11501,91953,106.01,105.795
12/1/2014,14.29,16.57,14.13,84398,205.75999,206.39999,85765,177.60001,177.53999,91953,104.81,105.72
12/2/2014,12.85,15.66,13.28,84398,207.08501,205.81,85765,178.56,177.67999,91953,105.23,104.92
12/3/2014,12.47,15.08,13.07,84398,207.89,207.3,85765,178.96001,178.59,91953,105.42,105.39
12/4/2014,12.38,14.98,13,84398,207.66,207.53999,85765,178.83,178.73,91953,105.37,105.32
12/5/2014,11.82,14.37,11.98,84398,208,207.87,85765,179.50999,179.28,91953,105.38,105.54
12/8/2014,14.21,16.03,14.25,84398,206.61,207.52,85765,178.53999,178.96001,91953,104.63,105.11
12/9/2014,14.89,16.43,14.92,84398,206.47,204.37,85765,177.96001,176.78,91953,104.96,103.41
12/10/2014,18.53,19.47,17.51,84398,203.1601,205.91,85765,175.28999,177.5,91953,103.31,104.77
12/11/2014,20.08,20.4,18.75,84398,204.19,203.88,85765,176.03,175.89,91953,103.8,103.61
12/12/2014,21.08,22.51,20.45,84398,200.89,202.64,85765,173,174.77,91953,102.67,102.81
12/15/2014,20.42,22.08,19.39,84398,199.50999,201.98,85765,171.78999,173.75,91953,101.61,103.2
12/16/2014,23.57,24.06,21.48,84398,197.91,198.58,85765,170.85001,171.27,91953,99.98,100.97
12/17/2014,19.44,20.86,19.19,84398,201.78999,198.44,85765,173.59,171.27,91953,101.8,100.05
12/18/2014,16.81,17.23,16.39,84398,206.78,204.74001,85765,177.78999,175.98,91953,104.25,103.26
12/19/2014,16.49,16.89,16.05,84398,206.52,206.42999,85765,177.64999,177.78999,91953,104.32,103.97
12/22/2014,15.25,16.56,14.3,84398,207.47,206.75,85765,179.36,178.22,91953,104.58,104.15
12/23/2014,14.8,16.81,14.12,84398,207.75,208.17,85765,180.03,179.87,91953,104.21,104.96
12/24/2014,14.37,16.47,14.22,84398,207.77,208.02,85765,180.03,180.19,91953,104.3,104.34
12/26/2014,14.5,16.27,14.01,84398,208.44,208.31,85765,180.19,180.49001,91953,105.04,104.6
12/29/2014,15.06,16.8,14.49,84398,208.72,208.22,85765,180.11,179.88,91953,105.02,104.94
12/30/2014,15.92,16.97,14.81,84398,207.60001,208.21001,85765,179.46001,179.63,91953,104.32,104.72
12/31/2014,19.2,19.64,16.63,84398,205.53999,207.99001,85765,177.88,179.82001,91953,103.25,104.5
1/2/2015,17.79,19.2,16.07,84398,205.42999,206.38,85765,177.94,178.64999,91953,102.94,103.76
1/5/2015,19.92,20.72,17.88,84398,201.72,204.17,85765,174.84,177.06,91953,101.43,102.49
1/6/2015,21.12,21.85,18.46,84398,199.82001,202.09,85765,173.39,175.10001,91953,100.07,101.58
1/7/2015,19.31,20.16,17.32,84398,202.31,201.42,85765,175.59,174.85001,91953,101.36,100.73
1/8/2015,17.01,18.15,15.77,84398,205.89999,204.00999,85765,178.75999,177.25999,91953,103.3,102.22
1/9/2015,17.55,18.4,16.27,84398,204.25,206.39999,85765,177.22,178.98,91953,102.62,103.62
1/12/2015,19.6,19.87,17.01,84398,202.64999,204.41,85765,176.24001,177.44,91953,101.55,102.82
1/13/2015,20.56,20.71,17.61,84398,202.08,204.12,85765,175.98,177.72,91953,101.52,102.54
1/14/2015,21.48,21.41,18.53,84398,200.86,199.64999,85765,174.06,173.44,91953,100.96,100.5
1/15/2015,22.39,22.72,19,84398,199.0199,201.63,85765,173.06,174.74001,91953,99.65,101.43
1/16/2015,20.95,21.22,18.27,84398,201.63,198.77,85765,174.67,172.57001,91953,100.82,99.52
1/20/2015,19.89,20.69,18.44,84398,202.05499,202.39999,85765,174.89999,175.23,91953,101.62,101.43
1/21/2015,18.85,20.02,17.64,84398,203.08,201.5,85765,175.35001,174.25,91953,102.14,101.32
1/22/2015,16.4,17.08,15.43,84398,206.10001,203.99001,85765,177.92,175.92,91953,104.03,102.54
1/23/2015,16.66,17.06,15.84,84398,204.97,205.78999,85765,176.41,177.71001,91953,104.26,104.02
1/26/2015,15.52,16.97,15.08,84398,205.45,204.71001,85765,176.5,176.16,91953,104.14,104.14
1/27/2015,17.22,19.22,16.85,84398,202.74001,202.97,85765,173.59,173.5,91953,101.44,102.5
1/28/2015,20.44,21.39,19.34,84398,200.14,204.17,85765,171.72,174.55,91953,100.92,103.07
1/29/2015,18.76,19.48,16.8,84398,201.9902,200.38,85765,173.89999,172.16,91953,101.89,100.84
1/30/2015,20.97,21.59,19.95,84398,199.45,200.57001,85765,171.45,173.2,91953,101.1,101.8
2/2/2015,19.43,20.79,18.86,84398,201.92,200.05,85765,173.27,171.95,91953,101.98,101.33
2/3/2015,17.33,18.81,16.94,84398,204.84,203,85765,176.33,174.13,91953,102.96,102.35
2/4/2015,18.33,19.16,17.51,84398,204.06,203.92,85765,176.53,175.8,91953,102.87,102.54
2/5/2015,16.85,18.18,16.48,84398,206.12,204.86,85765,178.55,177.28,91953,103.76,103.13
2/6/2015,17.29,18.41,16.97,84398,205.55,206.56,85765,178.09,178.82001,91953,103.13,103.92
2/9/2015,18.55,19.12,17.94,84398,204.63,204.77,85765,177.09,177.17999,91953,102.8,102.73
2/10/2015,17.23,17.46,17.03,84398,206.81,205.88,85765,178.50999,178.17,91953,104.4,103.37
2/11/2015,16.96,17.39,16.94,84398,206.92999,206.61,85765,178.7,178.09,91953,104.78,104.52
2/12/2015,15.34,16.1,15.8,84398,208.92,207.89,85765,179.8401,179.27,91953,106,105.46
2/13/2015,14.69,15.15,14.85,84398,209.78,209.07001,85765,180.34,180,91953,106.91,106.3
2/17/2015,15.8,15.96,15.48,84398,210.11,209.39999,85765,180.57001,180.06,91953,107.01,106.91
2/18/2015,15.45,15.9,15.16,84398,210.13,209.66,85765,180.47,180.17999,91953,107.16,106.88
2/19/2015,15.29,15.44,14.97,84398,209.98,209.41,85765,180.09,179.87,91953,107.69,107.09
2/20/2015,14.3,14.67,13.88,84398,211.239,209.48,85765,181.14,179.14999,91953,108.41,107.62
2/23/2015,14.56,14.87,14.03,84398,211.209,210.94,85765,180.92,180.71001,91953,108.52,108.35
2/24/2015,13.69,14.26,13.05,84398,211.81,211.12,85765,181.91,181.03,91953,108.6,108.38
2/25/2015,13.84,14.38,13.18,84398,211.63,211.66,85765,181.96001,181.81,91953,108.33,108.44
2/26/2015,13.91,14.33,13.31,84398,211.38,211.52,85765,182.00999,181.92,91953,108.88,108.44
2/27/2015,13.34,14.62,13.23,84398,210.66,211.25999,85765,181.19,181.92999,91953,108.4,108.84
3/2/2015,13.04,14.27,12.96,84398,211.99001,210.78,85765,182.67999,181.37,91953,109.38,108.61
3/3/2015,13.86,14.98,13.47,84398,211.12,211.47,85765,181.87,182.23,91953,108.87,109.05
3/4/2015,14.23,15.59,13.89,84398,210.2301,210.39999,85765,180.78,181.41,91953,108.45,108.51
3/5/2015,14.04,15.22,13.6,84398,210.46001,210.62,85765,181.17,181.25,91953,108.64,108.73
3/6/2015,15.2,16.75,14.7,84398,207.5,209.42,85765,178.39999,180.12,91953,107.41,108.5
3/9/2015,15.06,16.44,14.35,84398,208.36,207.74001,85765,179.8,178.53,91953,107.72,107.63
3/10/2015,16.69,18.02,15.67,84398,204.98,206.71001,85765,176.69,178.38,91953,105.72,106.95
3/11/2015,16.87,18.42,16.14,84398,204.5,205.28999,85765,176.35001,176.97501,91953,105.11,105.875
3/12/2015,15.42,17.15,14.84,84398,207.10001,205.25999,85765,178.97,177.24001,91953,105.8,105.03
3/13/2015,16,17.55,15.44,84398,205.82719,206.77,85765,177.56,178.39,91953,105.34,105.7
3/16/2015,15.61,16.91,15.3,84398,208.58,206.71001,85765,179.78,178.25,91953,106.7,105.73
3/17/2015,15.66,16.6,15.42,84398,207.96001,207.69,85765,178.5,178.78999,91953,106.87,106.405
3/18/2015,13.97,14.99,13.79,84398,210.46001,207.39,85765,180.73,177.91,91953,107.92,106.58
3/19/2015,14.07,14.71,13.94,84398,209.5,209.96001,85765,179.66,180.17999,91953,108.08,108.03
3/20/2015,13.02,13.82,13.03,84398,210.41,209.71001,85765,180.96001,180.46001,91953,108.53,108.72
3/23/2015,13.41,14.44,13.42,84398,210,210.42,85765,180.85001,181.05,91953,108.32,108.47
3/24/2015,13.62,14.62,13.64,84398,208.82001,209.85001,85765,179.83,180.64999,91953,107.93,108.31
3/25/2015,15.44,17.33,15.38,84398,205.75999,209.07001,85765,176.92,179.95,91953,105.46,108.1
3/26/2015,15.8,17.5,15.52,84398,205.27,204.96001,85765,176.48,176.14999,91953,105.1,104.59
3/27/2015,15.07,16.89,15.06,84398,205.74001,205.13,85765,176.81,176.33,91953,105.52,105.08
3/30/2015,14.51,16.06,14.48,84398,208.25,206.98,85765,179.39,178.31,91953,106.73,106.16
3/31/2015,15.29,17.29,15.41,84398,206.42999,207.25999,85765,177.58,178.52,91953,105.6,106.43
4/1/2015,15.11,17.35,15.25,84398,205.7,206.39,85765,176.74001,177.53999,91953,105.05,105.6
4/2/2015,14.67,16.72,15.04,84398,206.435,205.62,85765,177.33,176.7,91953,105.12,105.15
4/6/2015,14.74,16.58,14.86,84398,207.83,205.37,85765,178.59,176.32001,91953,105.98,104.5
4/7/2015,14.78,16.39,14.79,84398,207.28,207.855,85765,178.42,178.77,91953,105.8,105.92
4/8/2015,13.98,15.45,14.34,84398,207.97501,207.55,85765,178.75,178.60001,91953,106.64,105.84
4/9/2015,13.09,14.7,13.75,84398,208.89999,207.78,85765,179.39999,178.66,91953,107.31,106.59
4/10/2015,12.58,14.1,13.34,84398,210.03999,209.2,85765,180.37,179.67,91953,107.75,107.27
4/13/2015,13.94,15.45,14.49,84398,209.09,209.87,85765,179.64,180.17,91953,107.48,107.83
4/14/2015,13.67,15.46,13.93,84398,209.49001,208.85001,85765,180.17999,179.58,91953,107.17,107.37
4/15/2015,12.84,14.63,13.23,84398,210.42999,210.05,85765,180.88,180.83,91953,107.84,107.45
4/16/2015,12.6,14.5,12.81,84398,210.37,210.03,85765,180.91,180.67,91953,107.69,107.55
4/17/2015,13.89,16.03,14.27,84398,207.95,208.94,85765,177.94,179.27,91953,106.01,106.66
4/20/2015,13.3,14.86,13.45,84398,209.85001,209.06,85765,180.03,179.31,91953,107.6,106.54
4/21/2015,13.25,14.93,13.77,84398,209.60001,210.67,85765,179.25999,180.7,91953,108.06,108.22
4/22/2015,12.71,14.68,13.52,84398,210.63,210.00999,85765,180.06,179.64999,91953,108.65,108.34
4/23/2015,12.48,14.22,13.39,84398,211.16,210.14999,85765,180.37,179.44,91953,109.06,108.28
4/24/2015,12.29,14.2,13.3,84398,211.6499,211.66,85765,180.53999,180.5,91953,110.54,110.21
4/27/2015,13.12,15.18,13.96,84398,210.77,212.33,85765,180.17,181.46001,91953,110.26,110.95
4/28/2015,12.41,14.88,13.38,84398,211.44,210.74001,85765,180.84,180.36,91953,110.04,110.34
4/29/2015,13.39,15.47,14.1,84398,210.57001,210.37,85765,180.07001,179.8,91953,109.35,109.43
4/30/2015,14.55,16.51,15.09,84398,208.46001,209.88,85765,178.17999,179.7,91953,107.63,108.73
5/1/2015,12.7,15.07,13.79,84398,210.72,209.39999,85765,179.89999,179.21001,91953,109.05,108.05
5/4/2015,12.85,15.15,13.88,84398,211.32001,211.23,85765,180.44,180.34,91953,109.23,109.4
5/5/2015,14.31,16.66,14.82,84398,208.89999,211.03,85765,179.00999,180.23,91953,107.45,108.8
5/6/2015,15.15,17.79,15.45,84398,208.03999,209.56,85765,178.39,179.87,91953,106.71,107.64
5/7/2015,15.13,17.37,15.37,84398,208.87,207.92,85765,179.28,178.12,91953,107.35,106.68
5/8/2015,12.86,15.38,13.54,84398,211.62,210.88,85765,181.85001,181.14,91953,108.69,108.46
5/11/2015,13.85,15.56,13.84,84398,210.605,211.57001,85765,181.08,181.77,91953,108.27,108.76
5/12/2015,13.86,15.96,13.8,84398,209.98,209.61,85765,180.72,180.10001,91953,107.78,107.63
5/13/2015,13.76,15.62,13.7,84398,210.02,210.47,85765,180.75,180.85001,91953,108,108.25
5/14/2015,12.74,14.31,12.9,84398,212.21001,211.24001,85765,182.53999,181.81,91953,109.58,108.88
5/15/2015,12.38,13.89,12.44,84398,212.44,212.44,85765,182.48,182.24001,91953,109.58,109.86
5/18/2015,12.73,13.95,12.85,84398,213.10001,212.24001,85765,182.67999,182.42999,91953,110.06,109.4
5/19/2015,12.85,14.15,12.82,84398,213.03,213.24001,85765,182.92999,182.92,91953,109.94,110.18
5/20/2015,12.88,14,12.87,84398,212.88,213.14999,85765,182.71001,183.23,91953,110.01,110.02
5/21/2015,12.11,13.38,12.46,84398,213.5,212.71001,85765,182.78999,182.62,91953,110.58,109.82
5/22/2015,12.13,13.23,12.59,84398,212.99001,213.03999,85765,182.25999,182.50999,91953,110.47,110.45
5/26/2015,14.06,15.15,14.14,84398,210.7,212.39999,85765,180.37,181.92999,91953,109.2,110.23
5/27/2015,13.27,13.96,13.51,84398,212.7,211.25,85765,181.52,180.77,91953,110.96,109.53
5/28/2015,13.31,14.22,13.58,84398,212.46001,212.33,85765,181.28999,181.11,91953,110.71,110.75
5/29/2015,13.84,14.75,13.92,84398,211.14,212.38,85765,180.11,181.17,91953,110.05,110.64
6/1/2015,13.97,14.98,14.14,84398,211.57001,211.94,85765,180.39999,181,91953,110.42,110.64
6/2/2015,14.24,15.46,14.37,84398,211.36,211.02,85765,180.14999,180.08,91953,110.07,110.01
6/3/2015,13.66,15.03,13.83,84398,211.92,212,85765,180.88,180.85001,91953,110.4,110.57
6/4/2015,14.71,15.79,15.06,84398,210.1292,211.07001,85765,179.21001,180.17999,91953,109.56,109.78
6/5/2015,14.21,15.77,14.66,84398,209.77,209.95,85765,178.5,179.08,91953,109.3,109.43
6/8/2015,15.29,16.94,15.34,84398,208.48,209.64,85765,177.81,178.50999,91953,108.19,109.25
6/9/2015,14.47,16.49,14.96,84398,208.45,208.45,85765,177.71001,177.82001,91953,108.01,107.93
6/10/2015,13.22,15.07,13.56,84398,210.95,209.37,85765,180.06,178.38,91953,109.49,108.38
6/11/2015,12.85,14.64,13.15,84398,211.63,211.48,85765,180.64,180.69,91953,109.65,109.86
6/12/2015,13.78,15.16,13.85,84398,210.00999,210.64,85765,179.13,179.86,91953,108.75,109.07
6/15/2015,15.39,16.34,15.38,84398,209.11,208.64,85765,178.10001,177.89,91953,108.21,107.94
6/16/2015,14.81,16,14.92,84398,210.25,208.92999,85765,179.21001,178.07001,91953,108.8,108.1
6/17/2015,14.5,15.41,14.57,84398,210.59,210.59,85765,179.48,179.66,91953,109.1,108.98
6/18/2015,13.19,13.88,13.45,84398,212.78,211.31,85765,181.33,180.21001,91953,110.69,109.5
6/19/2015,13.96,14.61,13.82,84398,210.81,211.46001,85765,179.75999,180.64,91953,109.89,110.49
6/22/2015,12.74,13.83,12.97,84398,211.89,211.905,85765,180.92,181.03,91953,110.7,110.7
6/23/2015,12.11,13.52,12.47,84398,212.03999,212.14,85765,181.12,181.12,91953,110.79,110.82
6/24/2015,13.26,14.24,13.63,84398,210.5,211.72,85765,179.41,180.56,91953,110.22,110.66
6/25/2015,14.01,14.85,14.38,84398,209.86,211.10001,85765,178.64999,180.05,91953,110,110.65
6/26/2015,14.02,15.33,14.15,84398,209.82001,210.28999,85765,179.13,179.21001,91953,109.27,109.98
6/29/2015,18.85,19.81,18.69,84398,205.42,208.045,85765,175.64,177.60001,91953,106.69,108.06
6/30/2015,18.23,19.34,18.3,84398,205.85001,207.25999,85765,175.82001,177,91953,107.07,107.49
7/1/2015,16.09,17.56,16.39,84398,207.5,207.73,85765,177.39999,177.57001,91953,107.92,108.13
7/2/2015,16.79,17.66,17,84398,207.31,208.07001,85765,177.05,177.78999,91953,107.95,108.23
7/6/2015,17.01,17.91,17.09,84398,206.72,205.77,85765,176.67999,175.59,91953,107.7,107.27
7/7/2015,16.09,17.34,16.27,84398,208.02,206.96001,85765,177.63,176.88,91953,107.97,107.82
7/8/2015,19.66,20.07,19.24,84398,204.53,206.45,85765,175,176.11,91953,106.09,107.2
7/9/2015,19.97,20.32,19.17,84398,204.89999,207.03999,85765,175.25999,177.14999,91953,106.03,107.5
7/10/2015,16.83,17.92,16.84,84398,207.48,207.28999,85765,177.41,177.22,91953,107.65,107.44
7/13/2015,13.9,15.02,13.66,84398,209.77,208.99001,85765,179.60001,178.83,91953,109.54,108.58
7/14/2015,13.37,14.27,13.03,84398,210.67999,209.72,85765,180.33,179.45,91953,110.26,109.69
7/15/2015,13.23,14.17,13.05,84398,210.61,210.73,85765,180.34,180.32001,91953,110.38,110.47
7/16/2015,12.11,12.59,12.31,84398,212.3,211.87,85765,181.07001,181.2,91953,111.94,111.29
7/17/2015,11.95,12.93,12.11,84398,212.48,212.28999,85765,180.53999,180.49001,91953,113.59,112.84
7/20/2015,12.25,14.03,12.79,84398,212.59,212.75,85765,180.69,180.95,91953,113.98,113.83
7/21/2015,12.22,14.49,12.8,84398,211.75,212.42999,85765,178.97,179.69,91953,113.91,114.02
7/22/2015,12.12,14.17,12.69,84398,211.37,210.92999,85765,178.3,178.42999,91953,112.62,112.17
7/23/2015,12.64,14.16,13.37,84398,210.17999,211.53,85765,177.16,178.33,91953,112.2,112.73
7/24/2015,13.74,15.85,13.99,84398,208,210.3,85765,175.52,177.23,91953,111.1,112.8
7/27/2015,15.6,17.49,15.79,84398,206.78999,206.94,85765,174.23,174.47,91953,110.18,110.47
7/28/2015,13.44,15.51,14.1,84398,209.33,207.78999,85765,176.11,174.86,91953,111.13,110.67
7/29/2015,12.5,14.96,13.28,84398,210.77,209.48,85765,177.25999,176.33,91953,111.55,111.37
7/30/2015,12.13,14.44,12.96,84398,210.82001,210.16,85765,177.22,177.03999,91953,112.08,111.29
7/31/2015,12.12,14.59,12.96,84398,210.5,211.42,85765,176.67999,177.67,91953,111.95,112.43
8/3/2015,12.56,15.18,13.62,84398,209.78999,210.46001,85765,175.75,176.82001,91953,111.6,111.97
8/4/2015,13,15.67,13.95,84398,209.38,209.7,85765,175.32001,175.78999,91953,111.39,111.55
8/5/2015,12.51,15.13,13.76,84398,210.07001,210.45,85765,175.36,175.84,91953,112.25,112.01
8/6/2015,13.77,16.9,14.76,84398,208.35001,210.28999,85765,174.22,175.48,91953,110.45,112.35
8/7/2015,13.39,16.9,14.67,84398,207.95,208.16,85765,173.84,173.89,91953,110.31,110.18
